pga,vulnerability,occupancy,smoke_detected,gas_detected,fire_detected,urgency_score,priority
0.0068,0.22,0,0,0,0,3,LOW
0.0651,0.164,48,0,0,0,26,LOW
0.1758,0.378,16,0,0,0,30,LOW
0.172,0.382,26,0,0,0,35,MEDIUM
0.0096,0.257,47,0,0,0,18,LOW
0.0285,0.348,0,1,0,0,19,LOW
0.0858,0.226,0,0,0,0,12,LOW
0.131,0.502,42,0,0,0,37,MEDIUM
0.0511,0.275,23,1,1,1,58,MEDIUM
0.0092,0.339,60,0,0,0,25,LOW
0.0481,0.378,0,0,0,0,10,LOW
0.1355,0.294,0,0,0,0,19,LOW
0.0275,0.1,42,0,0,0,21,LOW
0.0422,0.237,48,0,0,0,23,LOW
0.0179,0.227,0,0,0,0,3,LOW
0.0238,0.219,78,1,0,1,47,MEDIUM
0.4375,0.1,0,0,0,0,27,LOW
0.2332,0.1,0,0,0,0,22,LOW
0.0182,0.173,40,0,0,0,17,LOW
0.1769,0.1,0,0,0,0,16,LOW
0.1342,0.593,26,0,0,0,38,MEDIUM
0.046,0.19,22,0,0,0,22,LOW
0.0172,0.574,26,0,0,0,23,LOW
0.0196,0.1,30,0,0,0,16,LOW
0.1385,0.127,0,0,0,0,16,LOW
0.0295,0.434,4,0,0,0,16,LOW
0.024,0.324,3,0,0,0,14,LOW
0.0369,0.574,0,0,0,0,13,LOW
0.0557,0.228,0,0,1,0,22,LOW
0.0148,0.468,3,0,0,0,12,LOW
0.0228,0.203,8,0,0,0,17,LOW
0.0431,0.349,33,0,0,0,24,LOW
0.0159,0.311,40,0,0,0,19,LOW
0.028,0.308,1,0,0,0,14,LOW
0.018,0.227,14,0,0,0,13,LOW
0.0396,0.419,49,0,0,0,25,LOW
0.1241,0.2,12,0,0,0,27,LOW
0.0181,0.1,10,0,0,0,11,LOW
0.0951,0.281,0,0,0,0,13,LOW
0.0219,0.1,24,0,0,0,21,LOW
0.0393,0.218,1,0,0,0,12,LOW
0.03,0.123,10,0,0,0,16,LOW
0.002,0.119,0,0,0,0,1,LOW
0.0124,0.723,0,0,0,0,10,LOW
0.1538,0.102,29,0,0,0,31,MEDIUM
0.196,0.183,378,0,0,0,42,MEDIUM
0.0191,0.204,10,0,0,0,13,LOW
0.0334,0.149,17,1,0,0,26,LOW
0.018,0.1,21,0,0,0,16,LOW
0.4138,0.1,116,0,0,0,52,MEDIUM
0.0489,0.517,0,0,0,0,12,LOW
0.0042,0.878,0,1,0,0,23,LOW
0.0286,0.18,49,0,0,0,22,LOW
0.041,0.402,0,0,0,0,10,LOW
0.0679,0.262,36,1,0,1,47,MEDIUM
0.0064,0.14,27,1,0,0,27,LOW
0.0524,0.291,21,0,0,0,28,LOW
0.0329,0.1,24,0,0,0,21,LOW
0.0496,0.18,16,0,0,0,17,LOW
0.0263,0.1,2,0,0,0,11,LOW
0.0453,0.1,0,0,0,0,6,LOW
0.0477,0.205,449,1,0,1,52,MEDIUM
0.0392,0.153,30,1,0,0,31,MEDIUM
0.1642,0.403,0,0,0,0,21,LOW
0.103,0.39,12,0,0,0,30,LOW
0.0729,0.337,0,0,0,0,14,LOW
0.0614,0.169,0,0,0,0,11,LOW
0.0011,0.1,54,0,0,0,21,LOW
0.0296,0.468,0,0,0,0,11,LOW
0.1238,0.177,15,0,0,0,27,LOW
0.1767,0.519,46,0,0,0,37,MEDIUM
0.0062,0.36,22,0,0,0,20,LOW
0.0039,0.606,0,0,0,0,9,LOW
0.0484,0.1,6,0,0,0,16,LOW
0.0153,0.143,18,0,1,0,22,LOW
0.0145,0.1,31,0,0,0,16,LOW
0.0395,0.251,46,0,0,0,23,LOW
0.0109,0.206,0,0,0,0,3,LOW
0.0338,0.17,10,0,0,0,17,LOW
0.0812,0.224,381,0,0,0,37,MEDIUM
0.0562,0.191,49,0,0,0,26,LOW
0.0405,0.345,43,0,0,0,24,LOW
0.0041,0.431,0,0,0,0,6,LOW
0.1165,0.402,385,0,0,0,46,MEDIUM
0.0261,0.451,34,0,0,0,26,LOW
0.0411,0.29,38,0,0,0,23,LOW
0.0045,0.509,37,1,0,0,32,MEDIUM
0.0462,0.269,0,0,0,0,8,LOW
0.0027,0.163,44,0,0,0,17,LOW
0.0376,0.419,43,0,0,0,25,LOW
0.1841,0.309,99,0,0,0,39,MEDIUM
0.1808,0.176,254,0,0,0,42,MEDIUM
0.0102,0.1,35,0,0,0,16,LOW
0.0492,0.313,35,1,0,0,34,MEDIUM
0.0209,0.577,6,1,0,0,33,MEDIUM
0.0345,0.157,2,0,0,0,11,LOW
0.1038,0.229,273,0,0,0,43,MEDIUM
0.1795,0.5,33,0,0,0,37,MEDIUM
0.0908,0.1,25,0,0,0,25,LOW
0.047,0.1,280,0,0,0,31,MEDIUM
0.0301,0.298,24,0,0,0,23,LOW
0.049,0.466,27,0,0,0,26,LOW
0.0385,0.454,9,1,0,1,41,MEDIUM
0.0377,0.334,3,0,0,0,14,LOW
0.0108,0.278,24,0,0,0,19,LOW
0.1642,0.393,39,0,0,0,35,MEDIUM
0.0402,0.491,0,1,0,0,21,LOW
0.0298,0.1,0,0,0,0,6,LOW
0.0417,0.252,0,1,1,0,28,LOW
0.0392,0.176,0,0,0,0,7,LOW
0.0015,0.1,419,0,0,0,26,LOW
0.0424,0.614,30,0,0,0,28,LOW
0.0188,0.695,0,1,0,0,20,LOW
0.0285,0.1,41,0,0,0,21,LOW
0.001,0.101,22,0,0,0,16,LOW
0.0724,0.378,35,0,0,0,29,LOW
0.0075,0.1,8,0,0,0,11,LOW
0.1731,0.135,7,0,0,0,27,LOW
0.0018,0.352,27,0,0,0,20,LOW
0.1304,0.1,444,0,0,0,41,MEDIUM
0.0454,0.335,0,0,0,0,9,LOW
0.0383,0.433,467,0,0,0,35,MEDIUM
0.0189,0.439,0,0,0,0,6,LOW
0.0919,0.287,9,0,0,0,23,LOW
0.0136,0.268,27,0,0,0,19,LOW
0.1123,0.347,43,0,0,0,35,MEDIUM
0.1345,0.735,29,0,0,0,41,MEDIUM
0.1967,0.599,34,0,0,0,38,MEDIUM
0.0816,0.467,49,0,0,0,31,MEDIUM
0.1026,0.1,20,1,0,0,36,MEDIUM
0.0642,0.117,0,0,0,0,10,LOW
0.0247,0.165,7,0,0,0,16,LOW
0.1293,0.395,11,0,0,0,30,LOW
0.0553,0.312,40,0,0,0,28,LOW
0.0198,0.283,0,0,0,0,4,LOW
0.0011,0.195,18,0,0,0,12,LOW
0.0579,0.33,0,0,0,0,13,LOW
0.029,0.26,419,0,0,0,33,MEDIUM
0.0274,0.356,0,0,0,0,9,LOW
0.0278,0.26,38,0,0,0,23,LOW
0.0433,0.235,320,0,0,0,33,MEDIUM
0.0297,0.258,0,0,0,0,8,LOW
0.106,0.159,0,0,0,0,17,LOW
0.0671,0.434,24,1,0,1,50,MEDIUM
0.0321,0.375,18,0,0,0,20,LOW
0.0572,0.209,259,0,0,0,37,MEDIUM
0.0449,0.248,42,0,0,0,23,LOW
0.0422,0.305,3,0,0,0,14,LOW
0.1404,0.413,6,0,0,0,31,MEDIUM
0.1161,0.301,5,0,0,0,24,LOW
0.1784,0.3,10,0,0,0,29,LOW
0.0086,0.129,24,0,0,0,16,LOW
0.0129,0.321,14,1,0,0,24,LOW
0.0448,0.574,0,1,0,0,23,LOW
0.013,0.315,268,0,0,0,29,LOW
0.127,0.143,48,0,0,0,32,MEDIUM
0.0052,0.173,42,0,0,0,17,LOW
0.0149,0.495,16,0,0,0,17,LOW
0.0537,0.256,0,0,0,0,12,LOW
0.0062,0.1,3,0,0,0,6,LOW
0.1965,0.5,22,0,0,0,37,MEDIUM
0.0048,0.153,125,0,0,0,27,LOW
0.0092,0.116,477,0,0,0,26,LOW
0.0384,0.271,0,0,0,0,8,LOW
0.1554,0.255,0,0,0,0,18,LOW
0.0312,0.533,397,0,0,0,37,MEDIUM
0.0192,0.121,481,0,0,0,26,LOW
0.1559,0.169,0,1,0,0,27,LOW
0.0029,0.339,0,0,0,0,5,LOW
0.0474,0.473,0,0,0,0,11,LOW
0.0334,0.1,0,0,0,0,6,LOW
0.0263,0.231,0,0,0,0,7,LOW
0.0003,0.247,0,0,0,0,3,LOW
0.141,0.264,265,0,0,0,43,MEDIUM
0.0033,0.582,2,0,0,0,13,LOW
0.028,0.226,49,0,0,0,22,LOW
0.1799,0.166,0,0,0,0,17,LOW
0.0322,0.266,16,0,0,0,18,LOW
0.0316,0.209,36,1,1,1,52,MEDIUM
0.0336,0.486,0,0,0,0,11,LOW
0.044,0.36,0,1,0,0,19,LOW
0.001,0.106,0,0,0,0,1,LOW
0.17,0.247,0,0,0,0,18,LOW
0.1644,0.1,0,0,0,0,16,LOW
0.0095,0.463,27,0,0,0,21,LOW
0.0322,0.138,24,0,0,0,21,LOW
0.0619,0.551,149,0,0,0,42,MEDIUM
0.1253,0.549,128,0,0,0,48,MEDIUM
0.0248,0.184,72,0,1,0,37,MEDIUM
0.0369,0.411,0,0,0,0,10,LOW
0.0228,0.1,34,0,0,0,21,LOW
0.0829,0.288,26,0,0,0,28,LOW
0.0489,0.1,5,1,0,0,21,LOW
0.0073,0.457,0,0,0,0,6,LOW
0.0728,0.354,4,0,0,0,19,LOW
0.0754,0.237,22,0,0,0,27,LOW
0.0999,0.1,0,0,0,0,10,LOW
0.1491,0.135,277,1,0,1,62,HIGH
0.0282,0.153,1,0,0,0,11,LOW
0.0033,0.591,309,0,0,0,33,MEDIUM
0.031,0.628,91,1,0,1,53,MEDIUM
0.0356,0.413,0,0,0,0,10,LOW
0.1475,0.288,44,0,0,0,34,MEDIUM
0.0367,0.368,44,0,0,0,25,LOW
0.1132,0.335,29,0,0,0,35,MEDIUM
0.0229,0.143,28,0,0,0,21,LOW
0.0176,0.172,33,0,0,0,17,LOW
0.0619,0.406,4,1,0,0,30,LOW
0.1834,0.1,0,0,0,0,16,LOW
0.5033,0.33,28,1,0,0,59,MEDIUM
0.0335,0.1,38,1,0,0,31,MEDIUM
0.0282,0.519,0,0,0,0,12,LOW
0.0479,0.119,152,0,0,0,31,MEDIUM
0.0113,0.481,0,0,0,0,7,LOW
0.1774,0.1,0,0,0,0,16,LOW
0.0814,0.609,4,0,0,0,23,LOW
0.0065,0.185,45,0,0,0,17,LOW
0.0402,0.227,0,0,0,0,7,LOW
0.0218,0.198,20,0,0,0,17,LOW
0.1045,0.457,20,0,0,0,31,MEDIUM
0.1755,0.273,48,1,0,1,54,MEDIUM
0.025,0.1,359,0,0,0,31,MEDIUM
0.0334,0.235,0,0,0,0,8,LOW
0.0447,0.58,0,0,0,0,13,LOW
0.0136,0.168,21,0,0,0,17,LOW
0.037,0.328,27,0,0,0,24,LOW
0.1689,0.1,20,0,0,0,26,LOW
0.0467,0.147,39,0,0,0,21,LOW
0.0886,0.297,7,0,0,0,23,LOW
0.0372,0.192,12,0,0,0,17,LOW
0.0018,0.201,14,0,0,0,13,LOW
0.0166,0.741,40,0,0,0,26,LOW
0.0032,0.331,105,0,0,0,29,LOW
0.1421,0.514,0,0,0,0,22,LOW
0.0177,0.294,46,0,0,0,19,LOW
0.0346,0.188,30,0,0,0,22,LOW
0.0991,0.1,0,0,0,0,10,LOW
0.0457,0.453,0,0,0,0,11,LOW
0.0506,0.697,0,0,0,0,19,LOW
0.0112,0.695,25,0,0,0,25,LOW
0.1729,0.1,333,0,0,0,41,MEDIUM
0.0201,0.551,42,0,1,0,37,MEDIUM
0.0481,0.323,0,0,0,0,9,LOW
0.0258,0.221,0,0,1,0,17,LOW
0.0477,0.3,385,0,0,0,33,MEDIUM
0.033,0.302,47,0,0,0,24,LOW
0.0186,0.435,42,0,0,0,21,LOW
0.1569,0.11,8,0,0,0,26,LOW
0.1812,0.166,0,0,0,0,17,LOW
0.0077,0.153,134,0,0,0,27,LOW
0.0879,0.423,31,0,0,0,30,LOW
0.1779,0.261,3,0,1,0,33,MEDIUM
0.0353,0.539,0,0,0,0,12,LOW
0.0268,0.279,37,0,0,0,23,LOW
0.0111,0.452,0,0,0,0,6,LOW
0.0327,0.448,0,0,0,0,11,LOW
0.1035,0.279,5,0,0,0,24,LOW
0.0044,0.151,0,0,0,0,2,LOW
0.0137,0.185,0,0,0,0,2,LOW
0.1874,0.62,400,0,1,0,59,MEDIUM
0.0315,0.33,15,0,0,0,19,LOW
0.0072,0.26,36,0,0,0,18,LOW
0.0206,0.1,27,0,0,0,21,LOW
0.1104,0.264,9,0,0,0,28,LOW
0.0383,0.175,24,0,0,0,22,LOW
0.0311,0.222,0,0,0,0,7,LOW
0.0134,0.336,3,0,0,0,10,LOW
0.0022,0.48,0,0,0,0,7,LOW
0.0922,0.338,29,1,0,1,49,MEDIUM
0.0304,0.224,0,0,0,0,7,LOW
0.0309,0.351,17,0,0,0,19,LOW
0.0073,0.317,0,0,0,0,4,LOW
0.0049,0.418,33,0,0,0,21,LOW
0.1885,0.472,0,0,0,0,22,LOW
0.0252,0.116,29,0,0,0,21,LOW
0.0022,0.189,477,0,0,0,27,LOW
0.0622,0.18,0,0,0,0,11,LOW
0.0448,0.1,6,0,0,0,16,LOW
0.0157,0.143,2,0,0,0,7,LOW
0.579,0.224,0,0,0,0,33,MEDIUM
0.0171,0.336,27,0,0,0,20,LOW
0.0377,0.292,0,0,0,0,8,LOW
0.0455,0.158,0,0,0,0,6,LOW
0.0874,0.164,116,0,0,0,36,MEDIUM
0.026,0.355,34,0,0,0,24,LOW
0.0148,0.322,0,0,0,0,4,LOW
0.0461,0.376,48,0,0,0,25,LOW
0.0022,0.453,10,0,0,0,16,LOW
0.0413,0.507,37,0,0,0,27,LOW
0.0873,0.428,37,0,1,0,40,MEDIUM
0.0125,0.4,276,0,0,0,30,LOW
0.058,0.343,0,0,0,0,14,LOW
0.0111,0.378,35,0,0,0,20,LOW
0.5268,0.355,33,0,0,0,50,MEDIUM
0.007,0.1,16,0,0,0,11,LOW
0.0423,0.324,38,0,0,0,24,LOW
0.0412,0.1,47,1,0,0,31,MEDIUM
0.003,0.155,35,0,0,0,17,LOW
0.033,0.1,13,0,0,0,16,LOW
0.0042,0.408,36,1,0,0,31,MEDIUM
0.0952,0.236,12,0,0,0,22,LOW
0.0398,0.1,0,0,0,0,6,LOW
0.0427,0.1,301,1,0,0,41,MEDIUM
0.032,0.31,25,0,0,0,24,LOW
0.0643,0.198,43,0,0,0,26,LOW
0.1401,0.303,24,0,0,0,34,MEDIUM
0.0169,0.765,0,0,0,0,11,LOW
0.479,0.392,28,1,0,0,56,MEDIUM
0.0291,0.306,0,0,0,0,9,LOW
0.0335,0.103,17,0,0,0,16,LOW
0.0047,0.465,28,0,0,0,21,LOW
0.0195,0.314,56,0,0,0,24,LOW
0.1831,0.272,114,0,0,0,44,MEDIUM
0.0196,0.186,334,0,0,0,27,LOW
0.0005,0.266,0,0,0,0,3,LOW
0.0012,0.347,0,0,0,0,5,LOW
0.0763,0.495,17,0,0,0,26,LOW
0.0281,0.1,25,0,0,0,21,LOW
0.1105,0.272,31,0,0,0,34,MEDIUM
0.0351,0.1,8,0,0,0,16,LOW
0.0003,0.603,17,0,0,0,19,LOW
0.0281,0.494,5,0,0,0,16,LOW
0.1939,0.153,38,0,0,0,32,MEDIUM
0.0566,0.19,15,0,0,0,21,LOW
0.0218,0.353,18,0,0,0,19,LOW
0.0157,0.149,0,0,0,0,2,LOW
0.0026,0.1,14,0,0,0,11,LOW
0.1825,0.112,38,0,0,0,31,MEDIUM
0.3335,0.318,46,0,0,0,40,MEDIUM
0.0456,0.455,0,0,0,0,11,LOW
0.0336,0.151,22,0,0,0,21,LOW
0.0088,0.514,0,0,0,0,7,LOW
0.0373,0.448,0,0,0,0,11,LOW
0.0221,0.531,24,1,0,0,37,MEDIUM
0.0157,0.207,45,0,0,0,18,LOW
0.0162,0.234,47,0,0,0,18,LOW
0.0397,0.624,12,1,0,1,43,MEDIUM
0.0396,0.1,38,0,0,0,21,LOW
0.0138,0.1,35,0,0,0,16,LOW
0.0954,0.184,48,0,0,0,26,LOW
0.0542,0.308,0,0,0,0,13,LOW
0.0358,0.301,40,0,0,0,24,LOW
0.0336,0.146,37,0,0,0,21,LOW
0.1169,0.11,351,0,0,0,41,MEDIUM
0.0308,0.168,29,0,0,0,22,LOW
0.0226,0.116,0,0,0,0,6,LOW
0.0174,0.447,29,0,0,0,21,LOW
0.0118,0.249,8,0,0,0,13,LOW
0.0292,0.1,27,0,0,0,21,LOW
0.199,0.241,8,1,0,0,38,MEDIUM
0.2421,0.591,27,0,0,0,44,MEDIUM
0.0297,0.509,41,0,0,0,27,LOW
0.1522,0.101,27,0,0,0,31,MEDIUM
0.008,0.348,28,0,0,0,20,LOW
0.178,0.433,0,0,0,0,21,LOW
0.0942,0.157,16,0,0,0,21,LOW
0.0934,0.637,422,0,0,0,43,MEDIUM
0.0243,0.426,0,0,0,0,10,LOW
0.0213,0.226,0,0,0,0,7,LOW
0.0489,0.316,41,0,0,0,24,LOW
0.0174,0.144,40,0,0,0,17,LOW
0.1622,0.241,74,0,0,0,38,MEDIUM
0.1335,0.311,0,1,0,0,29,LOW
0.5567,0.262,366,0,0,0,58,MEDIUM
0.032,0.245,0,1,0,1,28,LOW
0.0096,0.328,44,0,0,0,19,LOW
0.1461,0.161,0,0,0,0,17,LOW
0.0383,0.311,0,0,0,0,9,LOW
0.0426,0.141,0,0,0,0,6,LOW
0.1622,0.341,0,0,0,0,20,LOW
0.0055,0.221,0,0,0,0,3,LOW
0.0103,0.471,343,0,0,0,32,MEDIUM
0.1777,0.18,12,0,0,0,27,LOW
0.0172,0.324,0,0,0,0,4,LOW
0.0012,0.589,0,0,0,0,8,LOW
0.0029,0.253,28,1,0,0,28,LOW
0.04,0.1,38,0,0,0,21,LOW
0.008,0.417,16,0,0,0,16,LOW
0.0342,0.137,49,0,0,0,21,LOW
0.1719,0.485,19,0,0,0,32,MEDIUM
0.0088,0.209,0,0,0,0,3,LOW
0.0117,0.314,0,1,0,0,14,LOW
0.0108,0.331,0,0,0,0,4,LOW
0.0238,0.271,26,0,0,0,23,LOW
0.0106,0.169,42,0,0,0,17,LOW
0.0301,0.212,0,0,0,0,7,LOW
0.0166,0.704,0,0,0,0,10,LOW
0.0128,0.605,0,0,0,0,9,LOW
0.0198,0.207,32,0,0,0,18,LOW
0.0093,0.468,423,0,0,0,32,MEDIUM
0.1729,0.256,0,0,0,0,18,LOW
0.0164,0.164,5,0,0,0,7,LOW
0.0025,0.265,0,0,0,0,3,LOW
0.0747,0.364,171,0,0,0,39,MEDIUM
0.0447,0.308,31,0,0,0,24,LOW
0.1788,0.451,15,1,0,0,41,MEDIUM
0.0332,0.437,122,0,0,0,36,MEDIUM
0.0166,0.128,14,0,0,0,11,LOW
0.0252,0.14,18,1,0,0,26,LOW
0.097,0.283,38,1,0,0,38,MEDIUM
0.0145,0.211,44,0,1,0,28,LOW
0.015,0.225,0,0,0,0,3,LOW
0.1561,0.17,0,0,0,0,17,LOW
0.0416,0.1,212,0,0,0,31,MEDIUM
0.0137,0.208,43,0,0,0,18,LOW
0.0397,0.337,488,0,0,0,34,MEDIUM
0.0215,0.413,23,0,0,0,25,LOW
0.0237,0.1,24,0,0,0,21,LOW
0.0224,0.229,196,0,0,0,32,MEDIUM
0.092,0.13,0,0,0,0,10,LOW
0.0344,0.217,47,0,0,0,22,LOW
0.0061,0.116,17,0,0,0,11,LOW
0.0478,0.1,26,0,0,0,21,LOW
0.038,0.211,0,1,0,1,27,LOW
0.006,0.1,28,0,0,0,16,LOW
0.0313,0.443,0,0,0,0,11,LOW
0.0355,0.318,4,0,0,0,14,LOW
0.0819,0.198,122,0,0,0,36,MEDIUM
0.0205,0.635,49,0,0,0,29,LOW
0.0229,0.207,196,0,0,0,32,MEDIUM
0.0314,0.11,12,0,0,0,16,LOW
0.0116,0.216,0,0,0,0,3,LOW
0.0421,0.527,8,0,0,0,22,LOW
0.0408,0.283,21,0,0,0,23,LOW
0.023,0.197,20,0,0,0,17,LOW
0.0341,0.318,0,0,0,0,9,LOW
0.0245,0.588,0,0,0,0,13,LOW
0.0242,0.264,0,0,0,0,8,LOW
0.1997,0.687,302,0,0,0,50,MEDIUM
0.0407,0.133,21,0,0,0,21,LOW
0.1243,0.1,27,0,0,0,31,MEDIUM
0.0274,0.462,451,0,0,0,36,MEDIUM
0.0193,0.248,0,0,0,0,3,LOW
0.0284,0.138,376,0,0,0,31,MEDIUM
0.0343,0.146,29,0,0,0,21,LOW
0.0284,0.249,0,1,0,0,18,LOW
0.0584,0.318,0,0,0,0,13,LOW
0.0081,0.141,25,0,0,0,17,LOW
0.0709,0.388,0,0,0,0,14,LOW
0.0366,0.1,3,0,0,0,11,LOW
0.0208,0.309,19,0,0,0,19,LOW
0.0427,0.528,0,0,0,0,12,LOW
0.0407,0.22,46,0,0,0,22,LOW
0.1733,0.422,34,0,0,0,36,MEDIUM
0.0345,0.615,0,0,0,0,13,LOW
0.0125,0.572,0,0,0,0,8,LOW
0.1411,0.309,295,0,0,0,44,MEDIUM
0.0226,0.1,42,0,0,0,21,LOW
0.0246,0.425,33,0,0,0,25,LOW
0.0943,0.491,2,0,0,0,21,LOW
0.0357,0.108,0,1,0,0,16,LOW
0.0477,0.169,16,0,0,0,17,LOW
0.0311,0.177,6,0,0,0,17,LOW
0.0424,0.222,449,0,0,0,32,MEDIUM
0.0479,0.1,37,0,0,0,21,LOW
0.0891,0.365,170,0,1,0,49,MEDIUM
0.1282,0.131,0,0,0,0,16,LOW
0.0485,0.389,355,0,0,0,35,MEDIUM
0.0128,0.477,9,0,0,0,17,LOW
0.0384,0.555,0,0,0,0,12,LOW
0.0291,0.341,4,0,0,0,14,LOW
0.0109,0.1,69,0,0,0,21,LOW
0.0457,0.219,22,0,0,0,22,LOW
0.0219,0.1,47,0,0,0,21,LOW
0.032,0.474,38,0,0,0,26,LOW
0.0438,0.211,25,0,1,0,32,MEDIUM
0.1222,0.307,34,0,0,0,34,MEDIUM
0.0344,0.425,46,0,0,0,25,LOW
0.0194,0.106,0,0,0,0,1,LOW
0.0399,0.1,16,0,0,0,16,LOW
0.0489,0.384,15,0,0,0,20,LOW
0.0577,0.346,478,0,0,0,39,MEDIUM
0.0246,0.458,0,0,0,0,11,LOW
0.006,0.136,164,0,0,0,27,LOW
0.0191,0.133,5,0,0,0,6,LOW
0.0351,0.1,44,0,0,0,21,LOW
0.006,0.283,307,0,0,0,29,LOW
0.1159,0.17,3,1,0,1,42,MEDIUM
0.0156,0.347,2,0,0,0,10,LOW
0.0474,0.22,6,0,0,0,17,LOW
0.0478,0.512,260,1,0,0,47,MEDIUM
0.021,0.1,0,1,0,0,16,LOW
0.0289,0.12,0,0,0,0,6,LOW
0.0175,0.12,0,0,0,0,1,LOW
0.0039,0.452,9,0,0,0,16,LOW
0.1294,0.173,0,0,0,0,17,LOW
0.0281,0.1,15,0,0,0,16,LOW
0.1256,0.315,0,0,0,0,19,LOW
0.0326,0.173,23,1,0,0,32,MEDIUM
0.0243,0.215,23,0,0,0,22,LOW
0.0216,0.221,0,0,0,0,7,LOW
0.005,0.356,0,0,0,0,5,LOW
0.1452,0.279,34,0,0,0,34,MEDIUM
0.1572,0.307,17,0,0,0,29,LOW
0.0103,0.181,0,0,0,0,2,LOW
0.1757,0.138,7,0,0,0,27,LOW
0.0014,0.284,0,1,0,1,24,LOW
0.0071,0.248,27,0,0,0,18,LOW
0.0177,0.277,301,0,0,0,29,LOW
0.0706,0.273,0,0,1,0,23,LOW
0.1501,0.215,37,0,0,0,33,MEDIUM
0.0387,0.146,435,0,0,0,31,MEDIUM
0.1144,0.178,0,1,0,0,27,LOW
0.0197,0.314,19,0,0,0,14,LOW
0.1966,0.685,5,0,1,0,40,MEDIUM
0.0344,0.201,7,0,0,0,17,LOW
0.0272,0.514,48,0,0,0,27,LOW
0.0266,0.183,13,0,1,0,27,LOW
0.0321,0.241,32,0,0,0,23,LOW
0.0107,0.109,40,0,0,0,16,LOW
0.091,0.284,0,0,0,0,13,LOW
0.0275,0.342,29,0,0,0,24,LOW
0.0393,0.531,178,0,0,0,37,MEDIUM
0.098,0.499,10,0,0,0,26,LOW
0.0333,0.247,26,0,0,0,23,LOW
0.1605,0.211,272,0,0,0,43,MEDIUM
0.0488,0.668,0,0,0,0,14,LOW
0.0113,0.564,29,0,0,0,23,LOW
0.0359,0.198,48,1,0,0,32,MEDIUM
0.0429,0.203,13,0,0,0,17,LOW
0.0301,0.232,0,0,0,0,7,LOW
0.13,0.296,0,0,0,0,19,LOW
0.0393,0.445,0,0,0,0,11,LOW
0.0043,0.146,4,1,0,1,27,LOW
0.3356,0.1,0,0,0,0,22,LOW
0.0435,0.271,37,0,0,0,23,LOW
0.0017,0.14,4,0,0,0,7,LOW
0.0457,0.1,49,0,0,0,21,LOW
0.0498,0.123,301,0,0,0,31,MEDIUM
0.0056,0.363,30,0,0,0,20,LOW
0.0407,0.373,12,0,0,0,20,LOW
0.1554,0.188,26,0,0,0,32,MEDIUM
0.1263,0.147,20,0,0,0,27,LOW
0.0063,0.212,45,0,0,0,18,LOW
0.1252,0.1,1,0,0,0,21,LOW
0.1401,0.1,0,0,0,0,16,LOW
0.1333,0.602,307,0,0,0,49,MEDIUM
0.1341,0.111,19,0,0,0,26,LOW
0.0936,0.295,43,1,0,0,38,MEDIUM
0.1452,0.128,76,0,0,0,36,MEDIUM
0.0091,0.1,36,0,0,0,16,LOW
0.0445,0.2,491,0,0,0,32,MEDIUM
0.0131,0.331,0,0,0,0,4,LOW
0.0294,0.485,43,0,0,0,26,LOW
0.0165,0.171,0,0,0,0,2,LOW
0.1834,0.587,10,0,0,0,33,MEDIUM
0.0366,0.206,0,0,0,0,7,LOW
0.0083,0.176,244,0,0,0,27,LOW
0.0486,0.148,12,0,0,0,16,LOW
0.0067,0.1,36,0,0,0,16,LOW
0.163,0.327,0,0,0,0,19,LOW
0.0127,0.121,102,0,0,0,26,LOW
0.1175,0.147,114,0,0,0,42,MEDIUM
0.0375,0.531,0,0,0,0,12,LOW
0.1932,0.574,0,0,0,0,23,LOW
0.0298,0.285,5,0,0,0,13,LOW
0.112,0.1,26,0,0,0,31,MEDIUM
0.039,0.106,10,0,0,0,16,LOW
0.067,0.284,18,1,0,0,33,MEDIUM
0.0095,0.437,29,0,0,0,21,LOW
0.1929,0.329,47,0,0,0,34,MEDIUM
0.028,0.287,35,0,0,0,23,LOW
0.0442,0.386,0,1,0,0,20,LOW
0.102,0.521,16,0,0,0,32,MEDIUM
0.1255,0.484,1,0,0,0,27,LOW
0.0205,0.259,349,1,0,1,53,MEDIUM
0.0252,0.548,34,0,0,0,27,LOW
0.0047,0.411,17,0,0,0,16,LOW
0.0176,0.345,25,0,0,0,20,LOW
0.0859,0.1,22,0,0,0,25,LOW
0.0851,0.18,209,0,0,0,36,MEDIUM
0.0439,0.578,18,0,1,0,33,MEDIUM
0.0154,0.409,392,0,0,0,31,MEDIUM
0.0158,0.11,39,0,0,0,16,LOW
0.0446,0.389,19,0,0,0,20,LOW
0.0011,0.415,38,0,0,0,21,LOW
0.1659,0.312,14,1,0,0,39,MEDIUM
0.1725,0.486,8,1,0,0,42,MEDIUM
0.0424,0.316,42,1,0,0,34,MEDIUM
0.0244,0.224,0,0,0,0,7,LOW
0.035,0.305,0,0,0,0,9,LOW
0.0363,0.1,312,0,0,0,31,MEDIUM
0.0497,0.333,29,0,0,0,24,LOW
0.0074,0.159,272,0,0,0,27,LOW
0.0031,0.197,347,0,0,0,27,LOW
0.1497,0.163,32,0,0,0,32,MEDIUM
0.0435,0.1,0,0,0,0,6,LOW
0.0237,0.156,360,0,0,0,31,MEDIUM
0.0257,0.202,408,0,0,0,32,MEDIUM
0.0131,0.222,0,0,0,0,3,LOW
0.0414,0.167,17,0,0,0,17,LOW
